"","study","country","ageGroup","framing","itemSet","subid","dateOfTest","durationOfTest","gender","religion","repeated","comments","sequence","phase","trialNum","factCat","factSub","factText","questionCat","questionSub","questionText","response"
"2284","3","india","adults","does that mean...?","cb1","3_329",2014-06-17 19:44:00,4,NA,NA,NA,"no nothing","6","test",7,"affect","positive","is in a good mood right now","affect","negative","can feel sad sometimes",0.5
"2285","3","india","adults","does that mean...?","cb1","3_329",2014-06-17 19:44:00,4,NA,NA,NA,"no nothing","6","test",8,"autonomy","movement","is moving itself around the box","inanimacy","metal_plastic","is made out of plastic",0.5
"2286","3","india","adults","does that mean...?","cb1","3_329",2014-06-17 19:44:00,4,NA,NA,NA,"no nothing","6","test",9,"perception","vision","can see what the box looks like","affect","positive","can feel happy sometimes",1.5
"2287","3","india","adults","does that mean...?","cb1","3_329",2014-06-17 19:44:00,4,NA,NA,NA,"no nothing","6","test",10,"affect","negative","is in a bad mood right now","autonomy","noise","can make sounds on its own",0.5
"2288","3","india","adults","does that mean...?","cb1","3_329",2014-06-17 19:44:00,4,NA,NA,NA,"no nothing","6","test",11,"inanimacy","glass_clay","is made out of glass","perception","hearing","can hear me",0.5
"2289","3","india","adults","does that mean...?","cb1","3_33",2014-06-17 18:30:00,3,NA,NA,NA,NA,"6","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"2290","3","india","adults","does that mean...?","cb1","3_33",2014-06-17 18:30:00,3,NA,NA,NA,NA,"6","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"2291","3","india","adults","does that mean...?","cb1","3_33",2014-06-17 18:30:00,3,NA,NA,NA,NA,"6","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",-1.5
"2292","3","india","adults","does that mean...?","cb1","3_33",2014-06-17 18:30:00,3,NA,NA,NA,NA,"6","test",4,"perception","hearing","can hear what's going on around it","autonomy","movement","can move itself from one side of the box to the other",0.5
"2293","3","india","adults","does that mean...?","cb1","3_33",2014-06-17 18:30:00,3,NA,NA,NA,NA,"6","test",5,"inanimacy","metal_plastic","is made out of metal","inanimacy","glass_clay","is made out of clay",-1.5
"2294","3","india","adults","does that mean...?","cb1","3_33",2014-06-17 18:30:00,3,NA,NA,NA,NA,"6","test",6,"autonomy","noise","is making noises all by itself","perception","vision","can see me",-1.5
"2295","3","india","adults","does that mean...?","cb1","3_33",2014-06-17 18:30:00,3,NA,NA,NA,NA,"6","test",7,"affect","positive","is in a good mood right now","affect","negative","can feel sad sometimes",-0.5
"2296","3","india","adults","does that mean...?","cb1","3_33",2014-06-17 18:30:00,3,NA,NA,NA,NA,"6","test",8,"autonomy","movement","is moving itself around the box","inanimacy","metal_plastic","is made out of plastic",-0.5
"2297","3","india","adults","does that mean...?","cb1","3_33",2014-06-17 18:30:00,3,NA,NA,NA,NA,"6","test",9,"perception","vision","can see what the box looks like","affect","positive","can feel happy sometimes",0.5
"2298","3","india","adults","does that mean...?","cb1","3_33",2014-06-17 18:30:00,3,NA,NA,NA,NA,"6","test",10,"affect","negative","is in a bad mood right now","autonomy","noise","can make sounds on its own",0.5
"2299","3","india","adults","does that mean...?","cb1","3_33",2014-06-17 18:30:00,3,NA,NA,NA,NA,"6","test",11,"inanimacy","glass_clay","is made out of glass","perception","hearing","can hear me",-1.5
"2300","3","india","adults","does that mean...?","cb1","3_364",2014-06-17 18:16:00,3,NA,NA,NA,NA,"6","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"2301","3","india","adults","does that mean...?","cb1","3_364",2014-06-17 18:16:00,3,NA,NA,NA,NA,"6","practice",2,NA,NA,"is walking around",NA,NA,"has legs",-1.5
"2302","3","india","adults","does that mean...?","cb1","3_364",2014-06-17 18:16:00,3,NA,NA,NA,NA,"6","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"2303","3","india","adults","does that mean...?","cb1","3_364",2014-06-17 18:16:00,3,NA,NA,NA,NA,"6","test",4,"perception","hearing","can hear what's going on around it","autonomy","movement","can move itself from one side of the box to the other",-1.5
"2304","3","india","adults","does that mean...?","cb1","3_364",2014-06-17 18:16:00,3,NA,NA,NA,NA,"6","test",5,"inanimacy","metal_plastic","is made out of metal","inanimacy","glass_clay","is made out of clay",-1.5
"2305","3","india","adults","does that mean...?","cb1","3_364",2014-06-17 18:16:00,3,NA,NA,NA,NA,"6","test",6,"autonomy","noise","is making noises all by itself","perception","vision","can see me",0.5
"2306","3","india","adults","does that mean...?","cb1","3_364",2014-06-17 18:16:00,3,NA,NA,NA,NA,"6","test",7,"affect","positive","is in a good mood right now","affect","negative","can feel sad sometimes",-1.5
"2307","3","india","adults","does that mean...?","cb1","3_364",2014-06-17 18:16:00,3,NA,NA,NA,NA,"6","test",8,"autonomy","movement","is moving itself around the box","inanimacy","metal_plastic","is made out of plastic",1.5
"2308","3","india","adults","does that mean...?","cb1","3_364",2014-06-17 18:16:00,3,NA,NA,NA,NA,"6","test",9,"perception","vision","can see what the box looks like","affect","positive","can feel happy sometimes",0.5
"2309","3","india","adults","does that mean...?","cb1","3_364",2014-06-17 18:16:00,3,NA,NA,NA,NA,"6","test",10,"affect","negative","is in a bad mood right now","autonomy","noise","can make sounds on its own",0.5
"2310","3","india","adults","does that mean...?","cb1","3_364",2014-06-17 18:16:00,3,NA,NA,NA,NA,"6","test",11,"inanimacy","glass_clay","is made out of glass","perception","hearing","can hear me",-1.5
"2311","3","india","adults","does that mean...?","cb1","3_383",2014-06-17 20:39:00,5,NA,NA,NA,"no","6","practice",1,NA,NA,"is purple",NA,NA,"is green",-0.5
"2312","3","india","adults","does that mean...?","cb1","3_383",2014-06-17 20:39:00,5,NA,NA,NA,"no","6","practice",2,NA,NA,"is walking around",NA,NA,"has legs",-1.5
"2313","3","india","adults","does that mean...?","cb1","3_383",2014-06-17 20:39:00,5,NA,NA,NA,"no","6","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",-0.5
"2314","3","india","adults","does that mean...?","cb1","3_383",2014-06-17 20:39:00,5,NA,NA,NA,"no","6","test",4,"perception","hearing","can hear what's going on around it","autonomy","movement","can move itself from one side of the box to the other",0.5
"2315","3","india","adults","does that mean...?","cb1","3_383",2014-06-17 20:39:00,5,NA,NA,NA,"no","6","test",5,"inanimacy","metal_plastic","is made out of metal","inanimacy","glass_clay","is made out of clay",-1.5
"2316","3","india","adults","does that mean...?","cb1","3_383",2014-06-17 20:39:00,5,NA,NA,NA,"no","6","test",6,"autonomy","noise","is making noises all by itself","perception","vision","can see me",-1.5
"2317","3","india","adults","does that mean...?","cb1","3_383",2014-06-17 20:39:00,5,NA,NA,NA,"no","6","test",7,"affect","positive","is in a good mood right now","affect","negative","can feel sad sometimes",0.5
"2318","3","india","adults","does that mean...?","cb1","3_383",2014-06-17 20:39:00,5,NA,NA,NA,"no","6","test",8,"autonomy","movement","is moving itself around the box","inanimacy","metal_plastic","is made out of plastic",-1.5
"2319","3","india","adults","does that mean...?","cb1","3_383",2014-06-17 20:39:00,5,NA,NA,NA,"no","6","test",9,"perception","vision","can see what the box looks like","affect","positive","can feel happy sometimes",-0.5
"2320","3","india","adults","does that mean...?","cb1","3_383",2014-06-17 20:39:00,5,NA,NA,NA,"no","6","test",10,"affect","negative","is in a bad mood right now","autonomy","noise","can make sounds on its own",-1.5
"2321","3","india","adults","does that mean...?","cb1","3_383",2014-06-17 20:39:00,5,NA,NA,NA,"no","6","test",11,"inanimacy","glass_clay","is made out of glass","perception","hearing","can hear me",-1.5
"2322","3","india","adults","does that mean...?","cb1","3_60",2014-06-17 19:51:00,6,NA,NA,NA,NA,"6","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"2323","3","india","adults","does that mean...?","cb1","3_60",2014-06-17 19:51:00,6,NA,NA,NA,NA,"6","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"2324","3","india","adults","does that mean...?","cb1","3_60",2014-06-17 19:51:00,6,NA,NA,NA,NA,"6","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",1.5
"2325","3","india","adults","does that mean...?","cb1","3_60",2014-06-17 19:51:00,6,NA,NA,NA,NA,"6","test",4,"perception","hearing","can hear what's going on around it","autonomy","movement","can move itself from one side of the box to the other",0.5
"2326","3","india","adults","does that mean...?","cb1","3_60",2014-06-17 19:51:00,6,NA,NA,NA,NA,"6","test",5,"inanimacy","metal_plastic","is made out of metal","inanimacy","glass_clay","is made out of clay",-1.5
"2327","3","india","adults","does that mean...?","cb1","3_60",2014-06-17 19:51:00,6,NA,NA,NA,NA,"6","test",6,"autonomy","noise","is making noises all by itself","perception","vision","can see me",0.5
"2328","3","india","adults","does that mean...?","cb1","3_60",2014-06-17 19:51:00,6,NA,NA,NA,NA,"6","test",7,"affect","positive","is in a good mood right now","affect","negative","can feel sad sometimes",1.5
"2329","3","india","adults","does that mean...?","cb1","3_60",2014-06-17 19:51:00,6,NA,NA,NA,NA,"6","test",8,"autonomy","movement","is moving itself around the box","inanimacy","metal_plastic","is made out of plastic",-0.5
"2330","3","india","adults","does that mean...?","cb1","3_60",2014-06-17 19:51:00,6,NA,NA,NA,NA,"6","test",9,"perception","vision","can see what the box looks like","affect","positive","can feel happy sometimes",0.5
"2331","3","india","adults","does that mean...?","cb1","3_60",2014-06-17 19:51:00,6,NA,NA,NA,NA,"6","test",10,"affect","negative","is in a bad mood right now","autonomy","noise","can make sounds on its own",0.5
"2332","3","india","adults","does that mean...?","cb1","3_60",2014-06-17 19:51:00,6,NA,NA,NA,NA,"6","test",11,"inanimacy","glass_clay","is made out of glass","perception","hearing","can hear me",-1.5
"2333","3","india","adults","does that mean...?","cb1","3_113",2014-06-17 19:34:00,8,NA,NA,NA,NA,"7","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"2334","3","india","adults","does that mean...?","cb1","3_113",2014-06-17 19:34:00,8,NA,NA,NA,NA,"7","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"2335","3","india","adults","does that mean...?","cb1","3_113",2014-06-17 19:34:00,8,NA,NA,NA,NA,"7","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"2336","3","india","adults","does that mean...?","cb1","3_113",2014-06-17 19:34:00,8,NA,NA,NA,NA,"7","test",4,"affect","positive","is in a good mood right now","perception","hearing","can hear what's going on around it",0.5
